reading_id,meter_id,ts,kwh,read_type,source_system
RD-000068344,MTR-200048,14/10/2024 19:30,0.1231,A,legacy_hh_v1
RD-000069784,MTR-200049,14/10/2024 19:30,0.1202,A,legacy_hh_v1
RD-000071224,MTR-200050,14/10/2024 19:30,0.161,A,legacy_hh_v1
RD-000072664,MTR-200051,14/10/2024 19:30,0.0846,A,legacy_hh_v1
RD-000074104,MTR-200052,14/10/2024 19:30,0.2315,A,legacy_hh_v1
RD-000075544,MTR-200053,14/10/2024 19:30,0.2289,A,legacy_hh_v1
RD-000076984,MTR-200054,14/10/2024 19:30,0.0807,E,legacy_hh_v1
RD-000078424,MTR-200055,14/10/2024 19:30,0.1584,A,legacy_hh_v1
RD-000079864,MTR-200056,14/10/2024 19:30,0.1361,A,legacy_hh_v1
RD-000081304,MTR-200057,14/10/2024 19:30,0.1558,A,legacy_hh_v1
RD-000082744,MTR-200058,14/10/2024 19:30,0.2051,A,legacy_hh_v1
RD-000084184,MTR-200059,14/10/2024 19:30,0.0883,A,legacy_hh_v1
RD-000000665,MTR-200001,14/10/2024 20:00,0.1628,A,legacy_hh_v1
RD-000002105,MTR-200002,14/10/2024 20:00,0.1585,A,legacy_hh_v1
RD-000003545,MTR-200003,14/10/2024 20:00,0.0914,A,legacy_hh_v1
RD-000004985,MTR-200004,14/10/2024 20:00,0.0567,A,legacy_hh_v1
RD-000006425,MTR-200005,14/10/2024 20:00,0.0842,A,legacy_hh_v1
RD-000007865,MTR-200006,14/10/2024 20:00,0.1625,E,legacy_hh_v1
RD-000009305,MTR-200007,14/10/2024 20:00,0.1049,A,legacy_hh_v1
RD-000010745,MTR-200008,14/10/2024 20:00,0.1664,A,legacy_hh_v1
RD-000012185,MTR-200009,14/10/2024 20:00,0.1826,A,legacy_hh_v1
RD-000013625,MTR-200010,14/10/2024 20:00,0.2089,A,legacy_hh_v1
RD-000015065,MTR-200011,14/10/2024 20:00,0.1912,A,legacy_hh_v1
RD-000016505,MTR-200012,14/10/2024 20:00,0.1714,A,legacy_hh_v1
RD-000017945,MTR-200013,14/10/2024 20:00,0.084,A,legacy_hh_v1
RD-000019385,MTR-200014,14/10/2024 20:00,0.1161,A,legacy_hh_v1
RD-000022265,MTR-200016,14/10/2024 20:00,0.2138,A,legacy_hh_v1
RD-000023705,MTR-200017,14/10/2024 20:00,0.0924,A,legacy_hh_v1
RD-000025145,MTR-200018,14/10/2024 20:00,0.192,E,legacy_hh_v1
RD-000026585,MTR-200019,14/10/2024 20:00,0.1245,A,legacy_hh_v1
RD-000026585,MTR-200019,14/10/2024 20:00,0.1245,A,legacy_hh_v1
RD-000028025,MTR-200020,14/10/2024 20:00,0.1698,A,legacy_hh_v1
RD-000029465,MTR-200021,14/10/2024 20:00,0.1053,E,legacy_hh_v1
RD-000030905,MTR-200022,14/10/2024 20:00,0.136,E,legacy_hh_v1
RD-000032345,MTR-200023,14/10/2024 20:00,0.1183,A,legacy_hh_v1
RD-000033785,MTR-200024,14/10/2024 20:00,0.1128,A,legacy_hh_v1
RD-000035225,MTR-200025,14/10/2024 20:00,0.0626,A,legacy_hh_v1
RD-000036665,MTR-200026,14/10/2024 20:00,0.1136,A,legacy_hh_v1
RD-000038105,MTR-200027,14/10/2024 20:00,0.1146,A,legacy_hh_v1
RD-000039545,MTR-200028,14/10/2024 20:00,0.0835,A,legacy_hh_v1
RD-000040985,MTR-200029,14/10/2024 20:00,0.1642,A,legacy_hh_v1
RD-000042425,MTR-200030,14/10/2024 20:00,0.1109,A,legacy_hh_v1
RD-000043865,MTR-200031,14/10/2024 20:00,0.0947,A,legacy_hh_v1
RD-000043865,MTR-200031,14/10/2024 20:00,0.0947,A,legacy_hh_v1
RD-000045305,MTR-200032,14/10/2024 20:00,0.1572,A,legacy_hh_v1
RD-000046745,MTR-200033,14/10/2024 20:00,0.1441,A,legacy_hh_v1
RD-000048185,MTR-200034,14/10/2024 20:00,0.1427,A,legacy_hh_v1
RD-000049625,MTR-200035,14/10/2024 20:00,0.0672,A,legacy_hh_v1
RD-000051065,MTR-200036,14/10/2024 20:00,0.0767,A,legacy_hh_v1
RD-000052505,MTR-200037,14/10/2024 20:00,0.2216,A,legacy_hh_v1
RD-000053945,MTR-200038,14/10/2024 20:00,0.1632,A,legacy_hh_v1
RD-000055385,MTR-200039,14/10/2024 20:00,0.0991,A,legacy_hh_v1
RD-000056825,MTR-200040,14/10/2024 20:00,0.1944,A,legacy_hh_v1
RD-000058265,MTR-200041,14/10/2024 20:00,0.1826,A,legacy_hh_v1
RD-000059705,MTR-200042,14/10/2024 20:00,0.1163,A,legacy_hh_v1
RD-000061145,MTR-200043,14/10/2024 20:00,0.1319,A,legacy_hh_v1
RD-000062585,MTR-200044,14/10/2024 20:00,0.1496,A,legacy_hh_v1
RD-000064025,MTR-200045,14/10/2024 20:00,0.1274,A,legacy_hh_v1
RD-000065465,MTR-200046,14/10/2024 20:00,0.1627,A,legacy_hh_v1
RD-000066905,MTR-200047,14/10/2024 20:00,0.1454,A,legacy_hh_v1
RD-000068345,MTR-200048,14/10/2024 20:00,0.0905,A,legacy_hh_v1
RD-000069785,MTR-200049,14/10/2024 20:00,0.1079,A,legacy_hh_v1
RD-000071225,MTR-200050,14/10/2024 20:00,0.121,A,legacy_hh_v1
RD-000072665,MTR-200051,14/10/2024 20:00,0.0666,A,legacy_hh_v1
RD-000074105,MTR-200052,14/10/2024 20:00,0.1949,A,legacy_hh_v1
RD-000075545,MTR-200053,14/10/2024 20:00,0.1572,A,legacy_hh_v1
RD-000076985,MTR-200054,14/10/2024 20:00,0.0834,A,legacy_hh_v1
RD-000078425,MTR-200055,14/10/2024 20:00,0.1507,A,legacy_hh_v1
RD-000079865,MTR-200056,14/10/2024 20:00,0.0773,A,legacy_hh_v1
RD-000081305,MTR-200057,14/10/2024 20:00,0.163,A,legacy_hh_v1
RD-000082745,MTR-200058,14/10/2024 20:00,0.1315,A,legacy_hh_v1
RD-000084185,MTR-200059,14/10/2024 20:00,0.0686,A,legacy_hh_v1
RD-000000666,MTR-200001,14/10/2024 20:30,0.1158,A,legacy_hh_v1
RD-000002106,MTR-200002,14/10/2024 20:30,0.1364,A,legacy_hh_v1
RD-000003546,MTR-200003,14/10/2024 20:30,0.0771,E,legacy_hh_v1
RD-000004986,MTR-200004,14/10/2024 20:30,0.0638,A,legacy_hh_v1
RD-000006426,MTR-200005,14/10/2024 20:30,0.0884,A,legacy_hh_v1
RD-000007866,MTR-200006,14/10/2024 20:30,0.1678,A,legacy_hh_v1
RD-000009306,MTR-200007,14/10/2024 20:30,0.101,A,legacy_hh_v1
RD-000010746,MTR-200008,14/10/2024 20:30,0.1542,A,legacy_hh_v1
RD-000012186,MTR-200009,14/10/2024 20:30,0.1472,A,legacy_hh_v1
RD-000013626,MTR-200010,14/10/2024 20:30,0.1672,A,legacy_hh_v1
RD-000015066,MTR-200011,14/10/2024 20:30,0.1763,A,legacy_hh_v1
RD-000016506,MTR-200012,14/10/2024 20:30,0.1085,A,legacy_hh_v1
RD-000017946,MTR-200013,14/10/2024 20:30,0.0539,A,legacy_hh_v1
RD-000019386,MTR-200014,14/10/2024 20:30,0.1158,A,legacy_hh_v1
RD-000020826,MTR-200015,14/10/2024 20:30,0.1141,A,legacy_hh_v1
RD-000022266,MTR-200016,14/10/2024 20:30,0.1542,A,legacy_hh_v1
RD-000023706,MTR-200017,14/10/2024 20:30,0.0863,A,legacy_hh_v1
RD-000025146,MTR-200018,14/10/2024 20:30,0.1446,A,legacy_hh_v1
RD-000026586,MTR-200019,14/10/2024 20:30,0.0985,E,legacy_hh_v1
RD-000028026,MTR-200020,14/10/2024 20:30,0.1651,A,legacy_hh_v1
RD-000029466,MTR-200021,14/10/2024 20:30,0.0737,A,legacy_hh_v1
RD-000030906,MTR-200022,14/10/2024 20:30,0.1201,A,legacy_hh_v1
RD-000032346,MTR-200023,14/10/2024 20:30,0.1163,A,legacy_hh_v1
RD-000033786,MTR-200024,14/10/2024 20:30,0.0841,A,legacy_hh_v1
RD-000035226,MTR-200025,14/10/2024 20:30,0.0567,A,legacy_hh_v1
RD-000036666,MTR-200026,14/10/2024 20:30,0.107,A,legacy_hh_v1
RD-000038106,MTR-200027,14/10/2024 20:30,0.1009,A,legacy_hh_v1
RD-000039546,MTR-200028,14/10/2024 20:30,0.0885,A,legacy_hh_v1
RD-000040986,MTR-200029,14/10/2024 20:30,0.1067,A,legacy_hh_v1
RD-000042426,MTR-200030,14/10/2024 20:30,0.0892,A,legacy_hh_v1
RD-000043866,MTR-200031,14/10/2024 20:30,0.0848,A,legacy_hh_v1
RD-000045306,MTR-200032,14/10/2024 20:30,0.148,A,legacy_hh_v1
RD-000046746,MTR-200033,14/10/2024 20:30,0.1344,A,legacy_hh_v1
RD-000048186,MTR-200034,14/10/2024 20:30,0.1377,A,legacy_hh_v1
RD-000049626,MTR-200035,14/10/2024 20:30,0.0871,A,legacy_hh_v1
RD-000052506,MTR-200037,14/10/2024 20:30,0.1917,A,legacy_hh_v1
RD-000052506,MTR-200037,14/10/2024 20:30,0.1917,A,legacy_hh_v1
RD-000053946,MTR-200038,14/10/2024 20:30,0.1274,A,legacy_hh_v1
RD-000055386,MTR-200039,14/10/2024 20:30,0.0879,A,legacy_hh_v1
RD-000056826,MTR-200040,14/10/2024 20:30,0.1943,A,legacy_hh_v1
RD-000058266,MTR-200041,14/10/2024 20:30,0.1432,A,legacy_hh_v1
RD-000059706,MTR-200042,14/10/2024 20:30,0.1363,A,legacy_hh_v1
RD-000061146,MTR-200043,14/10/2024 20:30,0.126,A,legacy_hh_v1
RD-000062586,MTR-200044,14/10/2024 20:30,0.1007,A,legacy_hh_v1
RD-000064026,MTR-200045,14/10/2024 20:30,0.1309,A,legacy_hh_v1
RD-000065466,MTR-200046,14/10/2024 20:30,0.1359,A,legacy_hh_v1
RD-000066906,MTR-200047,14/10/2024 20:30,0.0789,A,legacy_hh_v1
RD-000068346,MTR-200048,14/10/2024 20:30,0.0922,A,legacy_hh_v1
RD-000069786,MTR-200049,14/10/2024 20:30,0.0998,A,legacy_hh_v1
RD-000071226,MTR-200050,14/10/2024 20:30,0.1112,A,legacy_hh_v1
RD-000074106,MTR-200052,14/10/2024 20:30,0.1722,A,legacy_hh_v1
RD-000075546,MTR-200053,14/10/2024 20:30,0.1403,A,legacy_hh_v1
RD-000076986,MTR-200054,14/10/2024 20:30,0.0622,A,legacy_hh_v1
RD-000078426,MTR-200055,14/10/2024 20:30,0.1341,A,legacy_hh_v1
RD-000079866,MTR-200056,14/10/2024 20:30,0.0887,A,legacy_hh_v1
RD-000081306,MTR-200057,14/10/2024 20:30,0.1299,A,legacy_hh_v1
RD-000082746,MTR-200058,14/10/2024 20:30,0.1334,A,legacy_hh_v1
RD-000084186,MTR-200059,14/10/2024 20:30,0.0609,A,legacy_hh_v1
RD-ORPHAN-000056,MTR-900056,14/10/2024 20:30,0.1364,A,legacy_hh_v1
RD-000000667,MTR-200001,14/10/2024 21:00,0.106,A,legacy_hh_v1
RD-000002107,MTR-200002,14/10/2024 21:00,0.1533,A,legacy_hh_v1
RD-000003547,MTR-200003,14/10/2024 21:00,0.0901,A,legacy_hh_v1
RD-000004987,MTR-200004,14/10/2024 21:00,0.0574,A,legacy_hh_v1
RD-000006427,MTR-200005,14/10/2024 21:00,0.0756,A,legacy_hh_v1
RD-000007867,MTR-200006,14/10/2024 21:00,0.1495,A,legacy_hh_v1
RD-000009307,MTR-200007,14/10/2024 21:00,0.0893,A,legacy_hh_v1
RD-000010747,MTR-200008,14/10/2024 21:00,0.1205,A,legacy_hh_v1
RD-000012187,MTR-200009,14/10/2024 21:00,0.1282,A,legacy_hh_v1
RD-000015067,MTR-200011,14/10/2024 21:00,0.1575,A,legacy_hh_v1
RD-000016507,MTR-200012,14/10/2024 21:00,0.102,E,legacy_hh_v1
RD-000017947,MTR-200013,14/10/2024 21:00,0.0549,A,legacy_hh_v1
RD-000019387,MTR-200014,14/10/2024 21:00,0.1053,A,legacy_hh_v1
RD-000020827,MTR-200015,14/10/2024 21:00,0.1026,A,legacy_hh_v1
RD-000022267,MTR-200016,14/10/2024 21:00,0.1739,A,legacy_hh_v1
RD-000023707,MTR-200017,14/10/2024 21:00,0.0777,A,legacy_hh_v1
RD-000025147,MTR-200018,14/10/2024 21:00,0.131,A,legacy_hh_v1
RD-000026587,MTR-200019,14/10/2024 21:00,0.0893,A,legacy_hh_v1
RD-000028027,MTR-200020,14/10/2024 21:00,0.1373,A,legacy_hh_v1
RD-000029467,MTR-200021,14/10/2024 21:00,0.0913,A,legacy_hh_v1
RD-000030907,MTR-200022,14/10/2024 21:00,0.0948,A,legacy_hh_v1
RD-000032347,MTR-200023,14/10/2024 21:00,0.0978,A,legacy_hh_v1
RD-000033787,MTR-200024,14/10/2024 21:00,0.0947,A,legacy_hh_v1
RD-000035227,MTR-200025,14/10/2024 21:00,0.0516,A,legacy_hh_v1
RD-000036667,MTR-200026,14/10/2024 21:00,0.0977,A,legacy_hh_v1
RD-000038107,MTR-200027,14/10/2024 21:00,0.1034,A,legacy_hh_v1
RD-000039547,MTR-200028,14/10/2024 21:00,0.0666,A,legacy_hh_v1
RD-000040987,MTR-200029,14/10/2024 21:00,0.1145,A,legacy_hh_v1
RD-000042427,MTR-200030,14/10/2024 21:00,0.0753,A,legacy_hh_v1
RD-000043867,MTR-200031,14/10/2024 21:00,0.0812,A,legacy_hh_v1
RD-000045307,MTR-200032,14/10/2024 21:00,0.1185,A,legacy_hh_v1
RD-000046747,MTR-200033,14/10/2024 21:00,0.1067,A,legacy_hh_v1
RD-000048187,MTR-200034,14/10/2024 21:00,0.1185,A,legacy_hh_v1
RD-000049627,MTR-200035,14/10/2024 21:00,0.0669,A,legacy_hh_v1
RD-000051067,MTR-200036,14/10/2024 21:00,0.0503,A,legacy_hh_v1
RD-000052507,MTR-200037,14/10/2024 21:00,0.2092,A,legacy_hh_v1
RD-000053947,MTR-200038,14/10/2024 21:00,0.1467,A,legacy_hh_v1
RD-000055387,MTR-200039,14/10/2024 21:00,0.0883,A,legacy_hh_v1
RD-000056827,MTR-200040,14/10/2024 21:00,0.1643,A,legacy_hh_v1
RD-000058267,MTR-200041,14/10/2024 21:00,0.1677,A,legacy_hh_v1
RD-000059707,MTR-200042,14/10/2024 21:00,0.1169,A,legacy_hh_v1
RD-000061147,MTR-200043,14/10/2024 21:00,0.0967,A,legacy_hh_v1
RD-000062587,MTR-200044,14/10/2024 21:00,0.1068,A,legacy_hh_v1
RD-000064027,MTR-200045,14/10/2024 21:00,0.1201,A,legacy_hh_v1
RD-000065467,MTR-200046,14/10/2024 21:00,0.122,A,legacy_hh_v1
RD-000066907,MTR-200047,14/10/2024 21:00,0.1014,A,legacy_hh_v1
RD-000068347,MTR-200048,14/10/2024 21:00,0.0716,A,legacy_hh_v1
RD-000069787,MTR-200049,14/10/2024 21:00,0.0863,A,legacy_hh_v1
RD-000072667,MTR-200051,14/10/2024 21:00,0.0431,A,legacy_hh_v1
RD-000074107,MTR-200052,14/10/2024 21:00,0.1356,A,legacy_hh_v1
RD-000075547,MTR-200053,14/10/2024 21:00,0.1622,A,legacy_hh_v1
RD-000076987,MTR-200054,14/10/2024 21:00,0.054,A,legacy_hh_v1
RD-000078427,MTR-200055,14/10/2024 21:00,0.1438,A,legacy_hh_v1
RD-000079867,MTR-200056,14/10/2024 21:00,0.09,A,legacy_hh_v1
RD-000081307,MTR-200057,14/10/2024 21:00,0.1173,A,legacy_hh_v1
RD-000082747,MTR-200058,14/10/2024 21:00,0.1051,A,legacy_hh_v1
RD-000084187,MTR-200059,14/10/2024 21:00,0.0618,A,legacy_hh_v1
RD-000000668,MTR-200001,14/10/2024 21:30,0.1292,A,legacy_hh_v1
RD-000002108,MTR-200002,14/10/2024 21:30,0.1065,A,legacy_hh_v1
RD-000003548,MTR-200003,14/10/2024 21:30,0.079,A,legacy_hh_v1
RD-000004988,MTR-200004,14/10/2024 21:30,0.0526,A,legacy_hh_v1
RD-000006428,MTR-200005,14/10/2024 21:30,0.0544,A,legacy_hh_v1
RD-000007868,MTR-200006,14/10/2024 21:30,0.1282,A,legacy_hh_v1
RD-000009308,MTR-200007,14/10/2024 21:30,0.0827,A,legacy_hh_v1
RD-000010748,MTR-200008,14/10/2024 21:30,0.108,A,legacy_hh_v1
RD-000012188,MTR-200009,14/10/2024 21:30,0.1008,A,legacy_hh_v1
RD-000013628,MTR-200010,14/10/2024 21:30,0.1369,A,legacy_hh_v1
RD-000015068,MTR-200011,14/10/2024 21:30,0.1256,A,legacy_hh_v1
RD-000016508,MTR-200012,14/10/2024 21:30,0.1312,A,legacy_hh_v1
RD-000017948,MTR-200013,14/10/2024 21:30,0.0467,A,legacy_hh_v1
RD-000019388,MTR-200014,14/10/2024 21:30,0.1177,A,legacy_hh_v1
RD-000020828,MTR-200015,14/10/2024 21:30,0.0872,A,legacy_hh_v1
RD-000022268,MTR-200016,14/10/2024 21:30,0.109,A,legacy_hh_v1
RD-000023708,MTR-200017,14/10/2024 21:30,0.0553,A,legacy_hh_v1
RD-000025148,MTR-200018,14/10/2024 21:30,0.1217,A,legacy_hh_v1
RD-000026588,MTR-200019,14/10/2024 21:30,0.0796,A,legacy_hh_v1
RD-000028028,MTR-200020,14/10/2024 21:30,0.1476,A,legacy_hh_v1
RD-000029468,MTR-200021,14/10/2024 21:30,0.0767,A,legacy_hh_v1
RD-000030908,MTR-200022,14/10/2024 21:30,0.0688,A,legacy_hh_v1
RD-000032348,MTR-200023,14/10/2024 21:30,0.096,A,legacy_hh_v1
RD-000033788,MTR-200024,14/10/2024 21:30,0.0769,A,legacy_hh_v1
RD-000035228,MTR-200025,14/10/2024 21:30,0.0531,A,legacy_hh_v1
RD-000036668,MTR-200026,14/10/2024 21:30,0.1148,A,legacy_hh_v1
RD-000038108,MTR-200027,14/10/2024 21:30,0.0775,A,legacy_hh_v1
RD-000039548,MTR-200028,14/10/2024 21:30,0.0758,A,legacy_hh_v1
RD-000040988,MTR-200029,14/10/2024 21:30,0.1412,A,legacy_hh_v1
RD-000042428,MTR-200030,14/10/2024 21:30,0.0768,A,legacy_hh_v1
RD-000043868,MTR-200031,14/10/2024 21:30,0.0867,A,legacy_hh_v1
RD-000045308,MTR-200032,14/10/2024 21:30,0.104,E,legacy_hh_v1
RD-000046748,MTR-200033,14/10/2024 21:30,0.1289,A,legacy_hh_v1
RD-000048188,MTR-200034,14/10/2024 21:30,0.1188,E,legacy_hh_v1
RD-000049628,MTR-200035,14/10/2024 21:30,0.0656,A,legacy_hh_v1
RD-000051068,MTR-200036,14/10/2024 21:30,0.0452,A,legacy_hh_v1
RD-000052508,MTR-200037,14/10/2024 21:30,0.1511,A,legacy_hh_v1
RD-000053948,MTR-200038,14/10/2024 21:30,0.1426,A,legacy_hh_v1
RD-000055388,MTR-200039,14/10/2024 21:30,0.0711,A,legacy_hh_v1
RD-000056828,MTR-200040,14/10/2024 21:30,0.1252,A,legacy_hh_v1
RD-000058268,MTR-200041,14/10/2024 21:30,0.1182,A,legacy_hh_v1
RD-000059708,MTR-200042,14/10/2024 21:30,0.1085,A,legacy_hh_v1
RD-000061148,MTR-200043,14/10/2024 21:30,0.0855,A,legacy_hh_v1
RD-000062588,MTR-200044,14/10/2024 21:30,0.0871,A,legacy_hh_v1
RD-000064028,MTR-200045,14/10/2024 21:30,0.1203,A,legacy_hh_v1
RD-000065468,MTR-200046,14/10/2024 21:30,0.1379,A,legacy_hh_v1
RD-000066908,MTR-200047,14/10/2024 21:30,0.0862,A,legacy_hh_v1
RD-000068348,MTR-200048,14/10/2024 21:30,0.0753,A,legacy_hh_v1
RD-000069788,MTR-200049,14/10/2024 21:30,0.0641,A,legacy_hh_v1
RD-000071228,MTR-200050,14/10/2024 21:30,0.0887,A,legacy_hh_v1
RD-000072668,MTR-200051,14/10/2024 21:30,0.0561,A,legacy_hh_v1
RD-000074108,MTR-200052,14/10/2024 21:30,0.1088,A,legacy_hh_v1
RD-000075548,MTR-200053,14/10/2024 21:30,0.1271,A,legacy_hh_v1
RD-000076988,MTR-200054,14/10/2024 21:30,0.0563,A,legacy_hh_v1
RD-000078428,MTR-200055,14/10/2024 21:30,0.1226,A,legacy_hh_v1
RD-000079868,MTR-200056,14/10/2024 21:30,0.0981,A,legacy_hh_v1
RD-000081308,MTR-200057,14/10/2024 21:30,0.1374,A,legacy_hh_v1
RD-000082748,MTR-200058,14/10/2024 21:30,0.1009,A,legacy_hh_v1
RD-000084188,MTR-200059,14/10/2024 21:30,0.0591,A,legacy_hh_v1
RD-000000669,MTR-200001,14/10/2024 22:00,0.1101,A,legacy_hh_v1
RD-000002109,MTR-200002,14/10/2024 22:00,0.106,A,legacy_hh_v1
RD-000003549,MTR-200003,14/10/2024 22:00,0.0613,A,legacy_hh_v1
RD-000004989,MTR-200004,14/10/2024 22:00,0.0461,A,legacy_hh_v1
RD-000006429,MTR-200005,14/10/2024 22:00,0.0695,A,legacy_hh_v1
RD-000007869,MTR-200006,14/10/2024 22:00,0.1504,A,legacy_hh_v1
RD-000009309,MTR-200007,14/10/2024 22:00,0.077,E,legacy_hh_v1
RD-000010749,MTR-200008,14/10/2024 22:00,0.1016,A,legacy_hh_v1
RD-000012189,MTR-200009,14/10/2024 22:00,0.117,A,legacy_hh_v1
RD-000013629,MTR-200010,14/10/2024 22:00,0.1351,A,legacy_hh_v1
RD-000015069,MTR-200011,14/10/2024 22:00,0.1185,A,legacy_hh_v1
RD-000016509,MTR-200012,14/10/2024 22:00,0.1102,A,legacy_hh_v1
RD-000017949,MTR-200013,14/10/2024 22:00,0.0398,A,legacy_hh_v1
RD-000019389,MTR-200014,14/10/2024 22:00,0.1008,A,legacy_hh_v1
RD-000022269,MTR-200016,14/10/2024 22:00,0.112,A,legacy_hh_v1
RD-000023709,MTR-200017,14/10/2024 22:00,0.0681,A,legacy_hh_v1
RD-000025149,MTR-200018,14/10/2024 22:00,0.1388,A,legacy_hh_v1
RD-000026589,MTR-200019,14/10/2024 22:00,0.0974,A,legacy_hh_v1
RD-000028029,MTR-200020,14/10/2024 22:00,0.1358,A,legacy_hh_v1
RD-000029469,MTR-200021,14/10/2024 22:00,0.0772,A,legacy_hh_v1
RD-000030909,MTR-200022,14/10/2024 22:00,0.0806,A,legacy_hh_v1
RD-000032349,MTR-200023,14/10/2024 22:00,0.0799,A,legacy_hh_v1
RD-000033789,MTR-200024,14/10/2024 22:00,0.0722,A,legacy_hh_v1
RD-000035229,MTR-200025,14/10/2024 22:00,0.0403,A,legacy_hh_v1
RD-000036669,MTR-200026,14/10/2024 22:00,0.1086,A,legacy_hh_v1
RD-000038109,MTR-200027,14/10/2024 22:00,0.0909,A,legacy_hh_v1
RD-000039549,MTR-200028,14/10/2024 22:00,0.077,A,legacy_hh_v1
RD-000040989,MTR-200029,14/10/2024 22:00,0.1176,A,legacy_hh_v1
RD-000042429,MTR-200030,14/10/2024 22:00,0.0836,A,legacy_hh_v1
RD-000043869,MTR-200031,14/10/2024 22:00,0.0889,A,legacy_hh_v1
RD-000045309,MTR-200032,14/10/2024 22:00,0.14,A,legacy_hh_v1
RD-000046749,MTR-200033,14/10/2024 22:00,0.1105,A,legacy_hh_v1
RD-000048189,MTR-200034,14/10/2024 22:00,0.1247,A,legacy_hh_v1
RD-000049629,MTR-200035,14/10/2024 22:00,0.0748,A,legacy_hh_v1
RD-000051069,MTR-200036,14/10/2024 22:00,0.0408,A,legacy_hh_v1
RD-000052509,MTR-200037,14/10/2024 22:00,0.1666,A,legacy_hh_v1
RD-000053949,MTR-200038,14/10/2024 22:00,0.1238,A,legacy_hh_v1
RD-000055389,MTR-200039,14/10/2024 22:00,0.0651,A,legacy_hh_v1
RD-000056829,MTR-200040,14/10/2024 22:00,0.1454,A,legacy_hh_v1
RD-000058269,MTR-200041,14/10/2024 22:00,0.1035,A,legacy_hh_v1
RD-000059709,MTR-200042,14/10/2024 22:00,0.0944,A,legacy_hh_v1
RD-000061149,MTR-200043,14/10/2024 22:00,0.0793,A,legacy_hh_v1
RD-000062589,MTR-200044,14/10/2024 22:00,0.1131,A,legacy_hh_v1
RD-000064029,MTR-200045,14/10/2024 22:00,0.1035,A,legacy_hh_v1
RD-000065469,MTR-200046,14/10/2024 22:00,0.1389,A,legacy_hh_v1
RD-000066909,MTR-200047,14/10/2024 22:00,0.1184,A,legacy_hh_v1
RD-000068349,MTR-200048,14/10/2024 22:00,0.06,A,legacy_hh_v1
RD-000069789,MTR-200049,14/10/2024 22:00,0.0761,A,legacy_hh_v1
RD-000071229,MTR-200050,14/10/2024 22:00,0.1068,A,legacy_hh_v1
RD-000072669,MTR-200051,14/10/2024 22:00,0.0342,A,legacy_hh_v1
RD-000074109,MTR-200052,14/10/2024 22:00,0.1156,E,legacy_hh_v1
RD-000075549,MTR-200053,14/10/2024 22:00,0.0966,A,legacy_hh_v1
RD-000076989,MTR-200054,14/10/2024 22:00,0.0697,A,legacy_hh_v1
RD-000078429,MTR-200055,14/10/2024 22:00,0.1149,A,legacy_hh_v1
RD-000079869,MTR-200056,14/10/2024 22:00,0.0861,A,legacy_hh_v1
RD-000081309,MTR-200057,14/10/2024 22:00,0.1027,A,legacy_hh_v1
RD-000082749,MTR-200058,14/10/2024 22:00,0.0889,A,legacy_hh_v1
RD-000084189,MTR-200059,14/10/2024 22:00,0.0439,A,legacy_hh_v1
RD-000000670,MTR-200001,14/10/2024 22:30,0.078,A,legacy_hh_v1
RD-000002110,MTR-200002,14/10/2024 22:30,0.1153,A,legacy_hh_v1
RD-000003550,MTR-200003,14/10/2024 22:30,0.0692,A,legacy_hh_v1
RD-000004990,MTR-200004,14/10/2024 22:30,0.0517,A,legacy_hh_v1
RD-000006430,MTR-200005,14/10/2024 22:30,0.0563,A,legacy_hh_v1
RD-000007870,MTR-200006,14/10/2024 22:30,0.1298,A,legacy_hh_v1
RD-000009310,MTR-200007,14/10/2024 22:30,0.0656,A,legacy_hh_v1
RD-000010750,MTR-200008,14/10/2024 22:30,0.1281,A,legacy_hh_v1
RD-000012190,MTR-200009,14/10/2024 22:30,0.0898,A,legacy_hh_v1
RD-000013630,MTR-200010,14/10/2024 22:30,0.1344,A,legacy_hh_v1
RD-000015070,MTR-200011,14/10/2024 22:30,0.1449,A,legacy_hh_v1
RD-000016510,MTR-200012,14/10/2024 22:30,0.0955,A,legacy_hh_v1
RD-000017950,MTR-200013,14/10/2024 22:30,0.0442,A,legacy_hh_v1
RD-000019390,MTR-200014,14/10/2024 22:30,0.1159,A,legacy_hh_v1
RD-000020830,MTR-200015,14/10/2024 22:30,0.0947,A,legacy_hh_v1
RD-000022270,MTR-200016,14/10/2024 22:30,0.1233,A,legacy_hh_v1
RD-000023710,MTR-200017,14/10/2024 22:30,0.0529,A,legacy_hh_v1
RD-000026590,MTR-200019,14/10/2024 22:30,0.0959,A,legacy_hh_v1
RD-000028030,MTR-200020,14/10/2024 22:30,0.1321,A,legacy_hh_v1
RD-000029470,MTR-200021,14/10/2024 22:30,0.0609,A,legacy_hh_v1
RD-000030910,MTR-200022,14/10/2024 22:30,0.0832,A,legacy_hh_v1
RD-000032350,MTR-200023,14/10/2024 22:30,0.0798,A,legacy_hh_v1
RD-000033790,MTR-200024,14/10/2024 22:30,0.0595,A,legacy_hh_v1
RD-000035230,MTR-200025,14/10/2024 22:30,0.0443,A,legacy_hh_v1
RD-000036670,MTR-200026,14/10/2024 22:30,0.1197,A,legacy_hh_v1
RD-000038110,MTR-200027,14/10/2024 22:30,0.0886,A,legacy_hh_v1
RD-000039550,MTR-200028,14/10/2024 22:30,0.0701,A,legacy_hh_v1
RD-000040990,MTR-200029,14/10/2024 22:30,0.1011,A,legacy_hh_v1
